"","id","text","rating","afinn","lsd","vader","sums"
"660",660,"  awesome!  What can I say?  it's a big ol magnet.  we used it to fish golf club out of lake and ended up getting part of a fishing pole and a buzz bomb lure.  At this rate we'll have the lake cleaned up and plenty of new lures in time for fishing season. Not sure about 200 lb capacity though.  My daughter could easily remove this from a metal door without a problem.",4,0.1,-0.143,0.598,1.482
"756",756,"  Using the Kreg pocket hole system requires the use of special screws.  They call them washer head.  I have also used pan head style.  Just don't use tapered head screws like drywall screws.  These Kreg screws work perfect for the application, however they are a bit pricey for the quality and type of screw you are getting.  Normally a screw like this should be very inexpensive.  Many of the stores that sell the Kreg jig have a limited selection of screws so I bought them through Amazon.  The prices here are good and with Amazon Prime, the shipping is minimal or free for many products.",4,0.333,0.111,0.852,1.482
"460",460,"  The pressure was good on this cleaner. It works well to use it as a stem mop. When I use a different attachment for cleaning my bathroom floor and kitchen floor (tiles), it simply shoots out too much water and the scrub doesn't really scrub. You still need to bend your knees and scrub the floor yourself. I kind of regret buying it. I'd just buy a simple steam mop and a vacuum to clean my house with both hardwood and tile floors. It just too much trouble to return it because i used my reward points on my credit card to buy it. Maybe I will change my mind later. I got this cleaner 10 days ago and I have used it once so far. I found it way easier and quicker to clean my tiles and bathroom with a spray bottle (GreenWorks), a pair of gloves, and some cloth or paper towels.",3,0.2,0.467,0.94,1.48
"877",877,"  These staples were shipped quickly, were well packed and showed up in good condition.  I ran about six sleeves through my Bostich stapler/brad nailer with no trouble. I would purchase this item again.",5,0,0.333,0.74,1.48
"156",156,"  It's hard to use. It's better to pick up plywood by hand. You can't get it by the bottom. Not happy",1,0.267,-0.333,0.402,1.47
"538",538,"  Somewhat confusing on how to use.  Reasonably sturdy design.",3,-0.4,0.333,-0.155,1.466
"573",573,"  Look, you're going to feel stupid for paying $9 for a piece of plastic that SHOULD come with the purchase of a hose.  There's really no way around it, but you are being held hostage.  Just pay the money.",3,-0.267,-1,-0.549,1.466
"789",789,"  They do what I want them to do. I screwed them to a board and put my 60lb PC on top of it. Now it rolls around. When the wheels are lock it doesn't roll around. Perfect.\nThe only reason I take off one star is the lock operates flawlessly on one wheel but it doesn't operate very well on the other wheel. Still works fine though. In my opinion they are a bit expensive for the quality but there aren't that many options that I could find. I would still purchase these again if I need some more.",4,0.24,0.6,-0.127,1.454
"874",874,"  Wow! What a difference this lift system makes when you want to save money on labor. My brother and I were able to move several pieces of heavy furniture by ourselves without any difficulty. Great quality and well worth the money. It made a believer out of my parents who thought we were crazy for trying it and not hiring a moving company. I would highly recommend.",5,0.343,0.143,0.867,1.448
"337",337,"  No complaints with the seller who was prompt in shipment but the item itself would not be a great deal if it were given out for free. The forceps arrived today and already had barbs missing near the finger loops so do not lock closed. the Tips were wide at the end got close in the middle and back to wide again near the hinge. If a person were looking for \pro\ quality forceps they certainly would not be trying to buy something this inexpensive but I have bought inexpensive small tools like this before which were immensely better made. Look elsewhere, almost anyplace else, to get a better set of forceps.",2,0.2,0.8,0.917,1.434
"111",111,"  I purchased this item as an anniversary gift for my son and daughter in law.  Much to my chagrin when I gave them their gift this past Saturday, they opened it and it is broken.  Handle does not stay in place making cleaning the floor impossible.  Boy...was I embarrassed.  I had purchased one for myself also and have been using it and it has been working fine but theirs is a bust.  Please provide a return label for replacement as soon as possible.  I will appreciate your immediate attention to this matter.  Thank you.\n\nAnne Gauthier",1,0.14,0.273,0.857,1.434
"480",480,"  The cups are ok but not as rigid ad the ones that I have been using. The lids aren't as easy to attach. I use them for vitamins and to mix other health items.",3,0.2,0.5,-0.215,1.43
"425",425,"  Very sturdy, however, does not fit Makita BO5041K 5-Inch Random Orbit Sander Kit. Very sad about this. 2 stars off due to sadness.",3,-0.1,-0.6,-0.813,1.426
"772",772,"  Very very easy to use, although can be a little difficult sometimes to undo them, but very easy for me handling my sterile body jewelry.",4,0.067,0,0.712,1.424
"441",441,"  Never used it, but there are a lot of positive reviews about this arctic Silver 5 3.5G Polysynthetic Silver Thermal Grease for CPU Heat Sinks.",3,0.4,0,0.71,1.42
"132",132,"  This stuff is a joke. It doesn't \set\, it just thickens.",1,0.4,1,0.296,1.408
"398",398,"  worked ok but the lid with spout would not screw on to top.  Poor quality design to bottle",2,0,0.5,-0.204,1.408
"2",2,"  Item was the wrong item and apparently the model I need is no longer available.",1,-0.3,-1,-0.649,1.4
"9",9,"  Do not work under water pump pressure makes them totally useless!",1,-0.3,-1,-0.679,1.4
"62",62,"  Wrong size, no idea the plat form is different sizes.",1,-0.3,-1,-0.649,1.4
"72",72,"  no use of it. Dumped",1,-0.3,-1,-0.599,1.4
"144",144,"  After a month one sprayer/nozzle broke & unable to screw on to bottle. Now after 2 months another sprayer is not functioning/spraying. Down to one & hoping will function longer.",1,0.1,-0.6,-0.103,1.4
"222",222,"  Thought this item would be easy to use but the belts keep slipping through the loops even if placed in correctly. Even though strong belts, they slip from underneath items fairly easily. Find another product, not this one",2,0.3,1,0.859,1.4
"498",498,"  Pro:  Adjustable roller, cleans well, strong suction, very lightweight, easy to move around.\nCons\ Cheap built",3,0.3,1,0.821,1.4
"623",623,"  Come in handy when needing to attach multiple test leads when keeping hands free, act as jumper wires, etc, recommend to anyone, especially the price!",4,0.3,1,0.726,1.4
"678",678,"  I would recommend this to a friend. Sure beats trying to use a regular ruler. Portable and easy to read.",4,0.3,1,0.872,1.4
"791",791,"  Our artist friends recommended this glue for craft/art projects.  It sticks to most anything and dries clear and does not run colors.",4,0.3,1,0.758,1.4
"869",869,"  Very easy to work, i don't work very often with it but better then most brands. I believe this item can cover easily two PlayStation 3",5,0.3,1,0.842,1.4
"895",895,"  I bought these with a very specific purpose. They were purchased to smooth out the edge of  a stainless steel Keg so that I had cut the top off so I could use it as a brew kettle.\n\nA single disk easily smoothed our  the top off of 3 Kegs before I had to throw it out. Great discs, that make it easy to clean up your sharp edges.",5,0.3,1,0.912,1.4
"900",900,"  We have purchased these Temp-Guns for several years and they always work wonderfully.  They are a very useful tool out in the field and they allow us to show our customers real time results with accuracy.  We will continue to buy this model of Raytek temp guns as long as we can.",5,0.3,1,0.84,1.4
